CHROMOSOME	LENGTH	ALIGNED_READS	SAMPLE_NAME
chr13	115169878	0	20-147-02233-GER2110479
chr14	107349540	0	20-147-02233-GER2110479
chr15	102531392	0	20-147-02233-GER2110479
chr16	90354753	0	20-147-02233-GER2110479
chr17	81195210	0	20-147-02233-GER2110479
chr18	78077248	0	20-147-02233-GER2110479
chr19	59128983	0	20-147-02233-GER2110479
chr20	63025520	0	20-147-02233-GER2110479
chr21	48129895	0	20-147-02233-GER2110479
chr22	51304566	0	20-147-02233-GER2110479
chrX	155270560	0	20-147-02233-GER2110479
chrY	59373566	0	20-147-02233-GER2110479
chrM	16571	0	20-147-02233-GER2110479
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-147-02233-GER2110479
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-147-02233-GER2110479
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-147-02233-GER2110479
J04353.1	7912	129	20-147-02233-GER2110479
M12732.1	7909	159	20-147-02233-GER2110479
X74477.1	7879	44	20-147-02233-GER2110479
NC001526.4	7906	1662	20-147-02233-GER2110479
NC001357.1	7857	2206	20-147-02233-GER2110479
NoCoordinateCount= 0	NA	NA	20-147-02233-GER2110479
chr1	249250621	0	20-133-03273-GER2110315
chr2	243199373	0	20-133-03273-GER2110315
chr3	198022430	0	20-133-03273-GER2110315
chr4	191154276	0	20-133-03273-GER2110315
chr5	180915260	0	20-133-03273-GER2110315
chr6	171115067	0	20-133-03273-GER2110315
chr7	159138663	0	20-133-03273-GER2110315
chr8	146364022	0	20-133-03273-GER2110315
chr9	141213431	0	20-133-03273-GER2110315
chr10	135534747	0	20-133-03273-GER2110315
chr11	135006516	0	20-133-03273-GER2110315
chr12	133851895	0	20-133-03273-GER2110315
chr13	115169878	0	20-133-03273-GER2110315
chr14	107349540	0	20-133-03273-GER2110315
chr15	102531392	0	20-133-03273-GER2110315
chr16	90354753	0	20-133-03273-GER2110315
chr17	81195210	0	20-133-03273-GER2110315
chr18	78077248	0	20-133-03273-GER2110315
chr19	59128983	0	20-133-03273-GER2110315
chr20	63025520	0	20-133-03273-GER2110315
chr21	48129895	0	20-133-03273-GER2110315
chr22	51304566	0	20-133-03273-GER2110315
chrX	155270560	0	20-133-03273-GER2110315
chrY	59373566	0	20-133-03273-GER2110315
chrM	16571	0	20-133-03273-GER2110315
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-133-03273-GER2110315
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-133-03273-GER2110315
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-133-03273-GER2110315
J04353.1	7912	64	20-133-03273-GER2110315
M12732.1	7909	77	20-133-03273-GER2110315
X74477.1	7879	18	20-133-03273-GER2110315
NC001526.4	7906	720	20-133-03273-GER2110315
NC001357.1	7857	1023	20-133-03273-GER2110315
NoCoordinateCount= 0	NA	NA	20-133-03273-GER2110315
chr1	249250621	0	19-063-03378-GER2106792
chr2	243199373	0	19-063-03378-GER2106792
chr3	198022430	0	19-063-03378-GER2106792
chr4	191154276	0	19-063-03378-GER2106792
chr5	180915260	0	19-063-03378-GER2106792
chr6	171115067	0	19-063-03378-GER2106792
chr7	159138663	0	19-063-03378-GER2106792
chr8	146364022	0	19-063-03378-GER2106792
chr9	141213431	0	19-063-03378-GER2106792
chr10	135534747	0	19-063-03378-GER2106792
chr11	135006516	0	19-063-03378-GER2106792
chr12	133851895	0	19-063-03378-GER2106792
chr13	115169878	0	19-063-03378-GER2106792
chr14	107349540	0	19-063-03378-GER2106792
chr15	102531392	0	19-063-03378-GER2106792
chr16	90354753	0	19-063-03378-GER2106792
chr17	81195210	0	19-063-03378-GER2106792
chr18	78077248	0	19-063-03378-GER2106792
chr19	59128983	0	19-063-03378-GER2106792
chr20	63025520	0	19-063-03378-GER2106792
chr21	48129895	0	19-063-03378-GER2106792
chr22	51304566	0	19-063-03378-GER2106792
chrX	155270560	0	19-063-03378-GER2106792
chrY	59373566	0	19-063-03378-GER2106792
chrM	16571	0	19-063-03378-GER2106792
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-063-03378-GER2106792
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-063-03378-GER2106792
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-063-03378-GER2106792
J04353.1	7912	112	19-063-03378-GER2106792
M12732.1	7909	146	19-063-03378-GER2106792
X74477.1	7879	58	19-063-03378-GER2106792
NC001526.4	7906	3448	19-063-03378-GER2106792
NC001357.1	7857	4861	19-063-03378-GER2106792
NoCoordinateCount= 0	NA	NA	19-063-03378-GER2106792
chr1	249250621	0	18-288-01038-GER2106724
chr2	243199373	0	18-288-01038-GER2106724
chr3	198022430	0	18-288-01038-GER2106724
chr4	191154276	0	18-288-01038-GER2106724
chr5	180915260	0	18-288-01038-GER2106724
chr6	171115067	0	18-288-01038-GER2106724
chr7	159138663	0	18-288-01038-GER2106724
chr8	146364022	0	18-288-01038-GER2106724
chr9	141213431	0	18-288-01038-GER2106724
chr10	135534747	0	18-288-01038-GER2106724
chr11	135006516	0	18-288-01038-GER2106724
chr12	133851895	0	18-288-01038-GER2106724
chr13	115169878	0	18-288-01038-GER2106724
chr14	107349540	0	18-288-01038-GER2106724
chr15	102531392	0	18-288-01038-GER2106724
chr16	90354753	0	18-288-01038-GER2106724
chr17	81195210	0	18-288-01038-GER2106724
chr18	78077248	0	18-288-01038-GER2106724
chr19	59128983	0	18-288-01038-GER2106724
chr20	63025520	0	18-288-01038-GER2106724
chr21	48129895	0	18-288-01038-GER2106724
chr22	51304566	0	18-288-01038-GER2106724
chrX	155270560	0	18-288-01038-GER2106724
chrY	59373566	0	18-288-01038-GER2106724
chrM	16571	0	18-288-01038-GER2106724
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-288-01038-GER2106724
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-288-01038-GER2106724
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-288-01038-GER2106724
J04353.1	7912	191	18-288-01038-GER2106724
M12732.1	7909	66	18-288-01038-GER2106724
X74477.1	7879	350	18-288-01038-GER2106724
NC001526.4	7906	202632	18-288-01038-GER2106724
NC001357.1	7857	3851	18-288-01038-GER2106724
NoCoordinateCount= 0	NA	NA	18-288-01038-GER2106724
chr1	249250621	0	20-220-03565-GER2107050
chr2	243199373	0	20-220-03565-GER2107050
chr3	198022430	0	20-220-03565-GER2107050
chr4	191154276	0	20-220-03565-GER2107050
chr5	180915260	0	20-220-03565-GER2107050
chr6	171115067	0	20-220-03565-GER2107050
chr7	159138663	0	20-220-03565-GER2107050
chr8	146364022	0	20-220-03565-GER2107050
chr9	141213431	0	20-220-03565-GER2107050
chr10	135534747	0	20-220-03565-GER2107050
chr11	135006516	0	20-220-03565-GER2107050
chr12	133851895	0	20-220-03565-GER2107050
chr13	115169878	0	20-220-03565-GER2107050
chr14	107349540	0	20-220-03565-GER2107050
chr15	102531392	0	20-220-03565-GER2107050
chr16	90354753	0	20-220-03565-GER2107050
chr17	81195210	0	20-220-03565-GER2107050
chr18	78077248	0	20-220-03565-GER2107050
chr19	59128983	0	20-220-03565-GER2107050
chr20	63025520	0	20-220-03565-GER2107050
chr21	48129895	0	20-220-03565-GER2107050
chr22	51304566	0	20-220-03565-GER2107050
chrX	155270560	0	20-220-03565-GER2107050
chrY	59373566	0	20-220-03565-GER2107050
chrM	16571	0	20-220-03565-GER2107050
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-220-03565-GER2107050
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-220-03565-GER2107050
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-220-03565-GER2107050
J04353.1	7912	200	20-220-03565-GER2107050
M12732.1	7909	279	20-220-03565-GER2107050
X74477.1	7879	67	20-220-03565-GER2107050
NC001526.4	7906	3111	20-220-03565-GER2107050
NC001357.1	7857	2940	20-220-03565-GER2107050
NoCoordinateCount= 0	NA	NA	20-220-03565-GER2107050
chr1	249250621	0	19-210-01626-GER2106849
chr2	243199373	0	19-210-01626-GER2106849
chr3	198022430	0	19-210-01626-GER2106849
chr4	191154276	0	19-210-01626-GER2106849
chr5	180915260	0	19-210-01626-GER2106849
chr6	171115067	0	19-210-01626-GER2106849
chr7	159138663	0	19-210-01626-GER2106849
chr8	146364022	0	19-210-01626-GER2106849
chr9	141213431	0	19-210-01626-GER2106849
chr10	135534747	0	19-210-01626-GER2106849
chr11	135006516	0	19-210-01626-GER2106849
chr12	133851895	0	19-210-01626-GER2106849
chr13	115169878	0	19-210-01626-GER2106849
chr14	107349540	0	19-210-01626-GER2106849
chr15	102531392	0	19-210-01626-GER2106849
chr16	90354753	0	19-210-01626-GER2106849
chr17	81195210	0	19-210-01626-GER2106849
chr18	78077248	0	19-210-01626-GER2106849
chr19	59128983	0	19-210-01626-GER2106849
chr20	63025520	0	19-210-01626-GER2106849
chr21	48129895	0	19-210-01626-GER2106849
chr22	51304566	0	19-210-01626-GER2106849
chrX	155270560	0	19-210-01626-GER2106849
chrY	59373566	0	19-210-01626-GER2106849
chrM	16571	0	19-210-01626-GER2106849
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-210-01626-GER2106849
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-210-01626-GER2106849
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-210-01626-GER2106849
J04353.1	7912	163	19-210-01626-GER2106849
M12732.1	7909	187	19-210-01626-GER2106849
X74477.1	7879	82	19-210-01626-GER2106849
NC001526.4	7906	2741	19-210-01626-GER2106849
NC001357.1	7857	5544	19-210-01626-GER2106849
NoCoordinateCount= 0	NA	NA	19-210-01626-GER2106849
chr1	249250621	0	20-027-02719-GER2110547
chr2	243199373	0	20-027-02719-GER2110547
chr3	198022430	0	20-027-02719-GER2110547
chr4	191154276	0	20-027-02719-GER2110547
chr5	180915260	0	20-027-02719-GER2110547
chr6	171115067	0	20-027-02719-GER2110547
chr7	159138663	0	20-027-02719-GER2110547
chr8	146364022	0	20-027-02719-GER2110547
chr9	141213431	0	20-027-02719-GER2110547
chr10	135534747	0	20-027-02719-GER2110547
chr11	135006516	0	20-027-02719-GER2110547
chr12	133851895	0	20-027-02719-GER2110547
chr13	115169878	0	20-027-02719-GER2110547
chr14	107349540	0	20-027-02719-GER2110547
chr15	102531392	0	20-027-02719-GER2110547
chr16	90354753	0	20-027-02719-GER2110547
chr17	81195210	0	20-027-02719-GER2110547
chr18	78077248	0	20-027-02719-GER2110547
chr19	59128983	0	20-027-02719-GER2110547
chr20	63025520	0	20-027-02719-GER2110547
chr21	48129895	0	20-027-02719-GER2110547
chr22	51304566	0	20-027-02719-GER2110547
chrX	155270560	0	20-027-02719-GER2110547
chrY	59373566	0	20-027-02719-GER2110547
chrM	16571	0	20-027-02719-GER2110547
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-027-02719-GER2110547
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-027-02719-GER2110547
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-027-02719-GER2110547
J04353.1	7912	107	20-027-02719-GER2110547
M12732.1	7909	153	20-027-02719-GER2110547
X74477.1	7879	60	20-027-02719-GER2110547
NC001526.4	7906	2879	20-027-02719-GER2110547
NC001357.1	7857	3402	20-027-02719-GER2110547
NoCoordinateCount= 0	NA	NA	20-027-02719-GER2110547
chr1	249250621	0	18-267-00748-GER2110446
chr2	243199373	0	18-267-00748-GER2110446
chr3	198022430	0	18-267-00748-GER2110446
chr4	191154276	0	18-267-00748-GER2110446
chr5	180915260	0	18-267-00748-GER2110446
chr6	171115067	0	18-267-00748-GER2110446
chr7	159138663	0	18-267-00748-GER2110446
chr8	146364022	0	18-267-00748-GER2110446
chr9	141213431	0	18-267-00748-GER2110446
chr10	135534747	0	18-267-00748-GER2110446
chr11	135006516	0	18-267-00748-GER2110446
chr12	133851895	0	18-267-00748-GER2110446
chr13	115169878	0	18-267-00748-GER2110446
chr14	107349540	0	18-267-00748-GER2110446
chr15	102531392	0	18-267-00748-GER2110446
chr16	90354753	0	18-267-00748-GER2110446
chr17	81195210	0	18-267-00748-GER2110446
chr18	78077248	0	18-267-00748-GER2110446
chr19	59128983	0	18-267-00748-GER2110446
chr20	63025520	0	18-267-00748-GER2110446
chr21	48129895	0	18-267-00748-GER2110446
chr22	51304566	0	18-267-00748-GER2110446
chrX	155270560	0	18-267-00748-GER2110446
chrY	59373566	0	18-267-00748-GER2110446
chrM	16571	0	18-267-00748-GER2110446
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-267-00748-GER2110446
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-267-00748-GER2110446
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-267-00748-GER2110446
J04353.1	7912	134	18-267-00748-GER2110446
M12732.1	7909	102	18-267-00748-GER2110446
X74477.1	7879	56	18-267-00748-GER2110446
NC001526.4	7906	2669	18-267-00748-GER2110446
NC001357.1	7857	4604	18-267-00748-GER2110446
NoCoordinateCount= 0	NA	NA	18-267-00748-GER2110446
chr1	249250621	0	20-111-01313-GER2106938
chr2	243199373	0	20-111-01313-GER2106938
chr3	198022430	0	20-111-01313-GER2106938
chr4	191154276	0	20-111-01313-GER2106938
chr5	180915260	0	20-111-01313-GER2106938
chr6	171115067	0	20-111-01313-GER2106938
chr7	159138663	0	20-111-01313-GER2106938
chr8	146364022	0	20-111-01313-GER2106938
chr9	141213431	0	20-111-01313-GER2106938
chr10	135534747	0	20-111-01313-GER2106938
chr11	135006516	0	20-111-01313-GER2106938
chr12	133851895	0	20-111-01313-GER2106938
chr13	115169878	0	20-111-01313-GER2106938
chr14	107349540	0	20-111-01313-GER2106938
chr15	102531392	0	20-111-01313-GER2106938
chr16	90354753	0	20-111-01313-GER2106938
chr17	81195210	0	20-111-01313-GER2106938
chr18	78077248	0	20-111-01313-GER2106938
chr19	59128983	0	20-111-01313-GER2106938
chr20	63025520	0	20-111-01313-GER2106938
chr21	48129895	0	20-111-01313-GER2106938
chr22	51304566	0	20-111-01313-GER2106938
chrX	155270560	0	20-111-01313-GER2106938
chrY	59373566	0	20-111-01313-GER2106938
chrM	16571	0	20-111-01313-GER2106938
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-111-01313-GER2106938
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-111-01313-GER2106938
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-111-01313-GER2106938
J04353.1	7912	43	20-111-01313-GER2106938
M12732.1	7909	56	20-111-01313-GER2106938
X74477.1	7879	11	20-111-01313-GER2106938
NC001526.4	7906	568	20-111-01313-GER2106938
NC001357.1	7857	356	20-111-01313-GER2106938
NoCoordinateCount= 0	NA	NA	20-111-01313-GER2106938
chr1	249250621	0	20-150-02300-GER2106994
chr2	243199373	0	20-150-02300-GER2106994
chr3	198022430	0	20-150-02300-GER2106994
chr4	191154276	0	20-150-02300-GER2106994
chr5	180915260	0	20-150-02300-GER2106994
chr6	171115067	0	20-150-02300-GER2106994
chr7	159138663	0	20-150-02300-GER2106994
chr8	146364022	0	20-150-02300-GER2106994
chr9	141213431	0	20-150-02300-GER2106994
chr10	135534747	0	20-150-02300-GER2106994
chr11	135006516	0	20-150-02300-GER2106994
chr12	133851895	0	20-150-02300-GER2106994
chr13	115169878	0	20-150-02300-GER2106994
chr14	107349540	0	20-150-02300-GER2106994
chr15	102531392	0	20-150-02300-GER2106994
chr16	90354753	0	20-150-02300-GER2106994
chr17	81195210	0	20-150-02300-GER2106994
chr18	78077248	0	20-150-02300-GER2106994
chr19	59128983	0	20-150-02300-GER2106994
chr20	63025520	0	20-150-02300-GER2106994
chr21	48129895	0	20-150-02300-GER2106994
chr22	51304566	0	20-150-02300-GER2106994
chrX	155270560	0	20-150-02300-GER2106994
chrY	59373566	0	20-150-02300-GER2106994
chrM	16571	0	20-150-02300-GER2106994
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-150-02300-GER2106994
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-150-02300-GER2106994
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-150-02300-GER2106994
J04353.1	7912	98	20-150-02300-GER2106994
M12732.1	7909	120	20-150-02300-GER2106994
X74477.1	7879	42	20-150-02300-GER2106994
NC001526.4	7906	1435	20-150-02300-GER2106994
NC001357.1	7857	1833	20-150-02300-GER2106994
NoCoordinateCount= 0	NA	NA	20-150-02300-GER2106994
chr1	249250621	0	20-203-03947-GER2106766
chr2	243199373	0	20-203-03947-GER2106766
chr3	198022430	0	20-203-03947-GER2106766
chr4	191154276	0	20-203-03947-GER2106766
chr5	180915260	0	20-203-03947-GER2106766
chr6	171115067	0	20-203-03947-GER2106766
chr7	159138663	0	20-203-03947-GER2106766
chr8	146364022	0	20-203-03947-GER2106766
chr9	141213431	0	20-203-03947-GER2106766
chr10	135534747	0	20-203-03947-GER2106766
chr11	135006516	0	20-203-03947-GER2106766
chr12	133851895	0	20-203-03947-GER2106766
chr13	115169878	0	20-203-03947-GER2106766
chr14	107349540	0	20-203-03947-GER2106766
chr15	102531392	0	20-203-03947-GER2106766
chr16	90354753	0	20-203-03947-GER2106766
chr17	81195210	0	20-203-03947-GER2106766
chr18	78077248	0	20-203-03947-GER2106766
chr19	59128983	0	20-203-03947-GER2106766
chr20	63025520	0	20-203-03947-GER2106766
chr21	48129895	0	20-203-03947-GER2106766
chr22	51304566	0	20-203-03947-GER2106766
chrX	155270560	0	20-203-03947-GER2106766
chrY	59373566	0	20-203-03947-GER2106766
chrM	16571	0	20-203-03947-GER2106766
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-203-03947-GER2106766
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-203-03947-GER2106766
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-203-03947-GER2106766
J04353.1	7912	84	20-203-03947-GER2106766
M12732.1	7909	121	20-203-03947-GER2106766
X74477.1	7879	24	20-203-03947-GER2106766
NC001526.4	7906	1370	20-203-03947-GER2106766
NC001357.1	7857	1509	20-203-03947-GER2106766
NoCoordinateCount= 0	NA	NA	20-203-03947-GER2106766
chr1	249250621	0	18-268-01321-GER2110442
chr2	243199373	0	18-268-01321-GER2110442
chr3	198022430	0	18-268-01321-GER2110442
chr4	191154276	0	18-268-01321-GER2110442
chr5	180915260	0	18-268-01321-GER2110442
chr6	171115067	0	18-268-01321-GER2110442
chr7	159138663	0	18-268-01321-GER2110442
chr8	146364022	0	18-268-01321-GER2110442
chr9	141213431	0	18-268-01321-GER2110442
chr10	135534747	0	18-268-01321-GER2110442
chr11	135006516	0	18-268-01321-GER2110442
chr12	133851895	0	18-268-01321-GER2110442
chr13	115169878	0	18-268-01321-GER2110442
chr14	107349540	0	18-268-01321-GER2110442
chr15	102531392	0	18-268-01321-GER2110442
chr16	90354753	0	18-268-01321-GER2110442
chr17	81195210	0	18-268-01321-GER2110442
chr18	78077248	0	18-268-01321-GER2110442
chr19	59128983	0	18-268-01321-GER2110442
chr20	63025520	0	18-268-01321-GER2110442
chr21	48129895	0	18-268-01321-GER2110442
chr22	51304566	0	18-268-01321-GER2110442
chrX	155270560	0	18-268-01321-GER2110442
chrY	59373566	0	18-268-01321-GER2110442
chrM	16571	0	18-268-01321-GER2110442
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-268-01321-GER2110442
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-268-01321-GER2110442
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-268-01321-GER2110442
J04353.1	7912	97	18-268-01321-GER2110442
M12732.1	7909	116	18-268-01321-GER2110442
X74477.1	7879	28	18-268-01321-GER2110442
NC001526.4	7906	2537	18-268-01321-GER2110442
NC001357.1	7857	4367	18-268-01321-GER2110442
NoCoordinateCount= 0	NA	NA	18-268-01321-GER2110442
chr1	249250621	0	21-084-04784-GER2213109
chr2	243199373	0	21-084-04784-GER2213109
chr3	198022430	0	21-084-04784-GER2213109
chr4	191154276	0	21-084-04784-GER2213109
chr5	180915260	0	21-084-04784-GER2213109
chr6	171115067	0	21-084-04784-GER2213109
chr7	159138663	0	21-084-04784-GER2213109
chr8	146364022	0	21-084-04784-GER2213109
chr9	141213431	0	21-084-04784-GER2213109
chr10	135534747	0	21-084-04784-GER2213109
chr11	135006516	0	21-084-04784-GER2213109
chr12	133851895	0	21-084-04784-GER2213109
chr13	115169878	0	21-084-04784-GER2213109
chr14	107349540	0	21-084-04784-GER2213109
chr15	102531392	0	21-084-04784-GER2213109
chr16	90354753	0	21-084-04784-GER2213109
chr17	81195210	0	21-084-04784-GER2213109
chr18	78077248	0	21-084-04784-GER2213109
chr19	59128983	0	21-084-04784-GER2213109
chr20	63025520	0	21-084-04784-GER2213109
chr21	48129895	0	21-084-04784-GER2213109
chr22	51304566	0	21-084-04784-GER2213109
chrX	155270560	0	21-084-04784-GER2213109
chrY	59373566	0	21-084-04784-GER2213109
chrM	16571	0	21-084-04784-GER2213109
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-084-04784-GER2213109
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-084-04784-GER2213109
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-084-04784-GER2213109
J04353.1	7912	71	21-084-04784-GER2213109
M12732.1	7909	110	21-084-04784-GER2213109
X74477.1	7879	35	21-084-04784-GER2213109
NC001526.4	7906	1128	21-084-04784-GER2213109
NC001357.1	7857	2093	21-084-04784-GER2213109
NoCoordinateCount= 0	NA	NA	21-084-04784-GER2213109
chr1	249250621	0	19-189-02797-GER2110390
chr2	243199373	0	19-189-02797-GER2110390
chr3	198022430	0	19-189-02797-GER2110390
chr4	191154276	0	19-189-02797-GER2110390
chr5	180915260	0	19-189-02797-GER2110390
chr6	171115067	0	19-189-02797-GER2110390
chr7	159138663	0	19-189-02797-GER2110390
chr8	146364022	0	19-189-02797-GER2110390
chr9	141213431	0	19-189-02797-GER2110390
chr10	135534747	0	19-189-02797-GER2110390
chr11	135006516	0	19-189-02797-GER2110390
chr12	133851895	0	19-189-02797-GER2110390
chr13	115169878	0	19-189-02797-GER2110390
chr14	107349540	0	19-189-02797-GER2110390
chr15	102531392	0	19-189-02797-GER2110390
chr16	90354753	0	19-189-02797-GER2110390
chr17	81195210	0	19-189-02797-GER2110390
chr18	78077248	0	19-189-02797-GER2110390
chr19	59128983	0	19-189-02797-GER2110390
chr20	63025520	0	19-189-02797-GER2110390
chr21	48129895	0	19-189-02797-GER2110390
chr22	51304566	0	19-189-02797-GER2110390
chrX	155270560	0	19-189-02797-GER2110390
chrY	59373566	0	19-189-02797-GER2110390
chrM	16571	0	19-189-02797-GER2110390
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-189-02797-GER2110390
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-189-02797-GER2110390
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-189-02797-GER2110390
J04353.1	7912	724	19-189-02797-GER2110390
M12732.1	7909	71976	19-189-02797-GER2110390
X74477.1	7879	349	19-189-02797-GER2110390
NC001526.4	7906	669	19-189-02797-GER2110390
NC001357.1	7857	4146	19-189-02797-GER2110390
NoCoordinateCount= 0	NA	NA	19-189-02797-GER2110390
chr1	249250621	0	20-307-02614-GER2106987
chr2	243199373	0	20-307-02614-GER2106987
chr3	198022430	0	20-307-02614-GER2106987
chr4	191154276	0	20-307-02614-GER2106987
chr5	180915260	0	20-307-02614-GER2106987
chr6	171115067	0	20-307-02614-GER2106987
chr7	159138663	0	20-307-02614-GER2106987
chr8	146364022	0	20-307-02614-GER2106987
chr9	141213431	0	20-307-02614-GER2106987
chr10	135534747	0	20-307-02614-GER2106987
chr11	135006516	0	20-307-02614-GER2106987
chr12	133851895	0	20-307-02614-GER2106987
chr13	115169878	0	20-307-02614-GER2106987
chr14	107349540	0	20-307-02614-GER2106987
chr15	102531392	0	20-307-02614-GER2106987
