chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count	SAMPLE_NAME
J04353.1	6929	6952	24	-	0.5	4.833333	0.092831	0.057619	0.096032	3	5	0	5	19-182-03718-GER2110206
M12732.1	6570	6602	33	-	0.393939	23.090909	0.443494	0	0.460955	0	24	0.030303	24	19-182-03718-GER2110206
M12732.1	6965	6991	27	-	0.444444	9.962963	0.191353	0.096032	0.211271	5	11	0	11	19-182-03718-GER2110206
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	19-182-03718-GER2110206
X74477.1	6969	6996	28	-	0.392857	2.535714	0.048702	0	0.057619	0	3	0.035714	3	19-182-03718-GER2110206
NC001526.4	252	286	35	-	0.371429	13.685714	0.262854	0	0.288097	0	15	0.028571	15	19-182-03718-GER2110206
NC001526.4	2525	2544	20	-	0.6	35.05	0.673186	0.019206	0.710639	1	37	0	37	19-182-03718-GER2110206
NC001526.4	2707	2733	27	-	0.481481	6.703704	0.128754	0.038413	0.134445	2	7	0	7	19-182-03718-GER2110206
NC001526.4	3006	3027	22	-	0.5	0	0	0	0	0	0	1	0	19-182-03718-GER2110206
NC001526.4	3054	3079	26	-	0.5	30.269231	0.581364	0.249684	0.5954	13	31	0	31	19-182-03718-GER2110206
NC001526.4	5742	5783	42	-	0.333333	1.333333	0.025609	0	0.038413	0	2	0.333333	2	19-182-03718-GER2110206
NC001526.4	5850	5906	57	-	0.350877	104.666667	2.010275	0.038413	2.669696	2	139	0	139	19-182-03718-GER2110206
NC001526.4	7178	7203	26	-	0.5	64.153846	1.232167	0	1.286832	0	67	0.038462	68	19-182-03718-GER2110206
NC001526.4	7247	7275	29	-	0.482759	23.931034	0.45963	0.211271	0.480161	11	25	0	25	19-182-03718-GER2110206
NC001526.4	7557	7586	30	-	0.4	3.433333	0.065942	0.019206	0.076826	1	4	0	4	19-182-03718-GER2110206
NC001526.4	7614	7651	38	-	0.289474	50.947368	0.978518	0.134445	1.037148	7	54	0	54	19-182-03718-GER2110206
NC001526.4	7667	7700	34	-	0.382353	232.176471	4.459285	0	4.743992	0	247	0.029412	247	19-182-03718-GER2110206
NC001526.4	7738	7761	24	-	0.5	0	0	0	0	0	0	1	0	19-182-03718-GER2110206
NC001526.4	7778	7801	24	-	0.541667	0	0	0	0	0	0	1	0	19-182-03718-GER2110206
NC001526.4	7838	7862	25	-	0.48	10.52	0.202052	0.038413	0.211271	2	11	0	11	19-182-03718-GER2110206
NC001357.1	161	190	30	-	0.433333	63.966667	1.228572	0	1.286832	0	67	0.033333	68	19-182-03718-GER2110206
NC001357.1	469	498	30	-	0.366667	1.666667	0.032011	0	0.038413	0	2	0.133333	2	19-182-03718-GER2110206
NC001357.1	502	525	24	-	0.5	137.5	2.640886	0.019206	2.880967	1	150	0	152	19-182-03718-GER2110206
NC001357.1	550	573	24	-	0.541667	48	0.921909	0.153652	0.960322	8	50	0	50	19-182-03718-GER2110206
NC001357.1	585	611	27	-	0.407407	224.148148	4.305089	0.038413	4.494309	2	234	0	239	19-182-03718-GER2110206
NC001357.1	644	673	30	-	0.4	27.166667	0.521775	0.192064	0.537781	10	28	0	28	19-182-03718-GER2110206
NC001357.1	725	748	24	-	0.5	2.875	0.055219	0	0.057619	0	3	0.041667	3	19-182-03718-GER2110206
NC001357.1	814	839	26	-	0.5	249.307692	4.788315	1.017942	4.993676	53	260	0	260	19-182-03718-GER2110206
NC001357.1	885	904	20	-	0.65	12.35	0.2372	0	0.249684	0	13	0.05	13	19-182-03718-GER2110206
NC001357.1	1075	1100	26	-	0.461538	391.153846	7.512676	0	7.89385	0	411	0.038462	418	19-182-03718-GER2110206
NC001357.1	1134	1159	26	-	0.461538	3	0.057619	0.057619	0.057619	3	3	0	3	19-182-03718-GER2110206
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	19-182-03718-GER2110206
NC001357.1	6586	6623	38	-	0.342105	45.710526	0.877937	0.153652	0.941116	8	49	0	49	19-182-03718-GER2110206
NC001357.1	6654	6675	22	-	0.590909	4.772727	0.091667	0	0.096032	0	5	0.045455	5	19-182-03718-GER2110206
NC001357.1	7440	7464	25	-	0.48	4.68	0.089886	0	0.096032	0	5	0.04	5	19-182-03718-GER2110206
NC001357.1	7499	7525	27	-	0.481481	8.111111	0.155786	0.019206	0.172858	1	9	0	9	19-182-03718-GER2110206
J04353.1	6530	6563	34	-	0.382353	8.617647	0.16619	0	0.173564	0	9	0.029412	9	19-316-02679-GER2110240
J04353.1	6929	6952	24	-	0.5	3.958333	0.076336	0.057855	0.077139	3	4	0	4	19-316-02679-GER2110240
M12732.1	6570	6602	33	-	0.393939	8.727273	0.168304	0	0.173564	0	9	0.030303	9	19-316-02679-GER2110240
M12732.1	6965	6991	27	-	0.444444	10.407407	0.200705	0.057855	0.231418	3	12	0	13	19-316-02679-GER2110240
X74477.1	6567	6603	37	-	0.324324	1.783784	0.0344	0	0.03857	0	2	0.027027	2	19-316-02679-GER2110240
X74477.1	6969	6996	28	-	0.392857	5.5	0.106067	0.019285	0.115709	1	6	0	6	19-316-02679-GER2110240
NC001526.4	252	286	35	-	0.371429	14.857143	0.286518	0	0.308558	0	16	0.028571	16	19-316-02679-GER2110240
NC001526.4	2525	2544	20	-	0.6	33.05	0.637364	0.077139	0.67497	4	35	0	35	19-316-02679-GER2110240
NC001526.4	2707	2733	27	-	0.481481	11.592593	0.223561	0.077139	0.231418	4	12	0	12	19-316-02679-GER2110240
NC001526.4	3006	3027	22	-	0.5	2.909091	0.056101	0.019285	0.057855	1	3	0	3	19-316-02679-GER2110240
NC001526.4	3054	3079	26	-	0.5	51	0.983527	0.559261	1.002812	29	52	0	52	19-316-02679-GER2110240
NC001526.4	5742	5783	42	-	0.333333	2.166667	0.041784	0	0.057855	0	3	0.238095	3	19-316-02679-GER2110240
NC001526.4	5850	5906	57	-	0.350877	145.807018	2.811866	0.077139	3.837684	4	199	0	199	19-316-02679-GER2110240
NC001526.4	7178	7203	26	-	0.5	96.884615	1.868405	0	1.947769	0	101	0.038462	103	19-316-02679-GER2110240
NC001526.4	7247	7275	29	-	0.482759	13.448276	0.259348	0.019285	0.269988	1	14	0	14	19-316-02679-GER2110240
NC001526.4	7557	7586	30	-	0.4	6.433333	0.124066	0	0.134994	0	7	0.033333	7	19-316-02679-GER2110240
NC001526.4	7614	7651	38	-	0.289474	64.605263	1.245903	0.212133	1.330654	11	69	0	69	19-316-02679-GER2110240
NC001526.4	7667	7700	34	-	0.382353	356.470588	6.87448	0.03857	7.308957	2	379	0	379	19-316-02679-GER2110240
NC001526.4	7738	7761	24	-	0.5	0	0	0	0	0	0	1	0	19-316-02679-GER2110240
NC001526.4	7778	7801	24	-	0.541667	4.833333	0.09321	0.019285	0.096424	1	5	0	5	19-316-02679-GER2110240
NC001526.4	7838	7862	25	-	0.48	6.68	0.128823	0.019285	0.134994	1	7	0	7	19-316-02679-GER2110240
NC001357.1	161	190	30	-	0.433333	34.966667	0.674327	0.019285	0.713539	1	37	0	38	19-316-02679-GER2110240
NC001357.1	469	498	30	-	0.366667	4.6	0.08871	0.03857	0.096424	2	5	0	5	19-316-02679-GER2110240
NC001357.1	502	525	24	-	0.5	83.041667	1.601446	0	1.754921	0	91	0.041667	92	19-316-02679-GER2110240
NC001357.1	550	573	24	-	0.541667	24.666667	0.475693	0.077139	0.501406	4	26	0	26	19-316-02679-GER2110240
NC001357.1	585	611	27	-	0.407407	146.481481	2.824873	0.019285	2.950581	1	153	0	158	19-316-02679-GER2110240
NC001357.1	644	673	30	-	0.4	17.466667	0.336842	0.115709	0.347127	6	18	0	18	19-316-02679-GER2110240
NC001357.1	725	748	24	-	0.5	9.583333	0.184813	0	0.192848	0	10	0.041667	10	19-316-02679-GER2110240
NC001357.1	814	839	26	-	0.5	162.653846	3.136754	0.617115	3.297709	32	171	0	172	19-316-02679-GER2110240
NC001357.1	885	904	20	-	0.65	19	0.366412	0	0.385697	0	20	0.05	20	19-316-02679-GER2110240
NC001357.1	1075	1100	26	-	0.461538	378.653846	7.302281	0.03857	7.675369	2	398	0	401	19-316-02679-GER2110240
NC001357.1	1134	1159	26	-	0.461538	3.846154	0.074172	0.03857	0.077139	2	4	0	4	19-316-02679-GER2110240
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	19-316-02679-GER2110240
NC001357.1	6586	6623	38	-	0.342105	39.552632	0.762766	0.096424	0.829248	5	43	0	43	19-316-02679-GER2110240
NC001357.1	6654	6675	22	-	0.590909	1.909091	0.036817	0	0.03857	0	2	0.045455	2	19-316-02679-GER2110240
NC001357.1	7440	7464	25	-	0.48	2.6	0.050141	0	0.057855	0	3	0.04	3	19-316-02679-GER2110240
NC001357.1	7499	7525	27	-	0.481481	1.962963	0.037855	0.019285	0.03857	1	2	0	2	19-316-02679-GER2110240
J04353.1	6530	6563	34	-	0.382353	14.411765	0.245422	0	0.255439	0	15	0.029412	16	20-015-04115-GER2107016
J04353.1	6929	6952	24	-	0.5	2.625	0.044702	0.017029	0.051088	1	3	0	4	20-015-04115-GER2107016
M12732.1	6570	6602	33	-	0.393939	10.636364	0.181129	0	0.187322	0	11	0.030303	11	20-015-04115-GER2107016
M12732.1	6965	6991	27	-	0.444444	5.259259	0.089561	0	0.102176	0	6	0.037037	6	20-015-04115-GER2107016
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	20-015-04115-GER2107016
X74477.1	6969	6996	28	-	0.392857	0.678571	0.011556	0	0.017029	0	1	0.321429	1	20-015-04115-GER2107016
NC001526.4	252	286	35	-	0.371429	27.542857	0.469034	0.017029	0.493848	1	29	0	33	20-015-04115-GER2107016
NC001526.4	2525	2544	20	-	0.6	43.45	0.739921	0.153263	0.783346	9	46	0	49	20-015-04115-GER2107016
NC001526.4	2707	2733	27	-	0.481481	30.555556	0.520338	0.45979	0.544936	27	32	0	34	20-015-04115-GER2107016
NC001526.4	3006	3027	22	-	0.5	46.136364	0.785668	0.306527	0.868492	18	51	0	55	20-015-04115-GER2107016
NC001526.4	3054	3079	26	-	0.5	70.307692	1.197287	1.055814	1.277194	62	75	0	76	20-015-04115-GER2107016
NC001526.4	5742	5783	42	-	0.333333	25.214286	0.42938	0.017029	0.476819	1	28	0	29	20-015-04115-GER2107016
NC001526.4	5850	5906	57	-	0.350877	180.368421	3.071539	0.23841	4.189196	14	246	0	256	20-015-04115-GER2107016
NC001526.4	7178	7203	26	-	0.5	109.846154	1.870598	0.408702	1.992423	24	117	0	120	20-015-04115-GER2107016
NC001526.4	7247	7275	29	-	0.482759	45.103448	0.768078	0.715229	0.834433	42	49	0	53	20-015-04115-GER2107016
NC001526.4	7557	7586	30	-	0.4	40.633333	0.691955	0.476819	0.783346	28	46	0	49	20-015-04115-GER2107016
NC001526.4	7614	7651	38	-	0.289474	78.578947	1.338141	0.766316	1.447486	45	85	0	88	20-015-04115-GER2107016
NC001526.4	7667	7700	34	-	0.382353	368.705882	6.278786	0.170293	6.641408	10	390	0	397	20-015-04115-GER2107016
NC001526.4	7738	7761	24	-	0.5	72.041667	1.226816	0.91958	1.260165	54	74	0	83	20-015-04115-GER2107016
NC001526.4	7778	7801	24	-	0.541667	73.875	1.258036	1.226106	1.328282	72	78	0	90	20-015-04115-GER2107016
NC001526.4	7838	7862	25	-	0.48	42.32	0.720678	0.647112	0.800375	38	47	0	48	20-015-04115-GER2107016
NC001357.1	161	190	30	-	0.433333	34.666667	0.590347	0	0.647112	0	38	0.033333	39	20-015-04115-GER2107016
NC001357.1	469	498	30	-	0.366667	0	0	0	0	0	0	1	0	20-015-04115-GER2107016
NC001357.1	502	525	24	-	0.5	76.375	1.300609	0.034059	1.447486	2	85	0	86	20-015-04115-GER2107016
NC001357.1	550	573	24	-	0.541667	13.208333	0.224928	0.051088	0.23841	3	14	0	14	20-015-04115-GER2107016
NC001357.1	585	611	27	-	0.407407	126.444444	2.153254	0.068117	2.247861	4	132	0	133	20-015-04115-GER2107016
NC001357.1	644	673	30	-	0.4	10.533333	0.179375	0.068117	0.187322	4	11	0	11	20-015-04115-GER2107016
NC001357.1	725	748	24	-	0.5	4.291667	0.073084	0.034059	0.085146	2	5	0	5	20-015-04115-GER2107016
NC001357.1	814	839	26	-	0.5	117.307692	1.997662	0.45979	2.094598	27	123	0	123	20-015-04115-GER2107016
NC001357.1	885	904	20	-	0.65	6.65	0.113245	0	0.119205	0	7	0.05	7	20-015-04115-GER2107016
NC001357.1	1075	1100	26	-	0.461538	274.307692	4.671255	0.23841	4.955512	14	291	0	294	20-015-04115-GER2107016
NC001357.1	1134	1159	26	-	0.461538	4.653846	0.079252	0.034059	0.085146	2	5	0	5	20-015-04115-GER2107016
NC001357.1	6142	6163	22	-	0.590909	0.954545	0.016255	0	0.017029	0	1	0.045455	1	20-015-04115-GER2107016
NC001357.1	6586	6623	38	-	0.342105	38.263158	0.651593	0.017029	0.698199	1	41	0	41	20-015-04115-GER2107016
NC001357.1	6654	6675	22	-	0.590909	0.954545	0.016255	0	0.017029	0	1	0.045455	1	20-015-04115-GER2107016
NC001357.1	7440	7464	25	-	0.48	0.8	0.013623	0	0.017029	0	1	0.2	1	20-015-04115-GER2107016
NC001357.1	7499	7525	27	-	0.481481	2.814815	0.047934	0.017029	0.051088	1	3	0	3	20-015-04115-GER2107016
J04353.1	6530	6563	34	-	0.382353	45.264706	0.49814	0	0.517237	0	47	0.029412	47	21-007-04286-GER2110420
J04353.1	6929	6952	24	-	0.5	6.541667	0.071991	0.011005	0.077035	1	7	0	7	21-007-04286-GER2110420
M12732.1	6570	6602	33	-	0.393939	37.757576	0.415524	0	0.429197	0	39	0.030303	39	21-007-04286-GER2110420
M12732.1	6965	6991	27	-	0.444444	11.592593	0.127577	0.02201	0.143066	2	13	0	13	21-007-04286-GER2110420
X74477.1	6567	6603	37	-	0.324324	2.108108	0.0232	0.02201	0.04402	2	4	0	4	21-007-04286-GER2110420
X74477.1	6969	6996	28	-	0.392857	2.607143	0.028692	0	0.033015	0	3	0.035714	3	21-007-04286-GER2110420
NC001526.4	252	286	35	-	0.371429	18.342857	0.201864	0	0.220101	0	20	0.028571	20	21-007-04286-GER2110420
NC001526.4	2525	2544	20	-	0.6	31.95	0.351611	0.033015	0.374172	3	34	0	35	21-007-04286-GER2110420
NC001526.4	2707	2733	27	-	0.481481	26.037037	0.286539	0.154071	0.308141	14	28	0	29	21-007-04286-GER2110420
NC001526.4	3006	3027	22	-	0.5	4.772727	0.052524	0	0.055025	0	5	0.045455	5	21-007-04286-GER2110420
NC001526.4	3054	3079	26	-	0.5	50.230769	0.552792	0.264121	0.572263	24	52	0	52	21-007-04286-GER2110420
NC001526.4	5742	5783	42	-	0.333333	9.785714	0.107692	0.011005	0.132061	1	12	0	12	21-007-04286-GER2110420
NC001526.4	5850	5906	57	-	0.350877	216.561404	2.38327	0.04402	3.257495	4	296	0	297	21-007-04286-GER2110420
NC001526.4	7178	7203	26	-	0.5	140.769231	1.549173	0.055025	1.628748	5	148	0	151	21-007-04286-GER2110420
NC001526.4	7247	7275	29	-	0.482759	27.965517	0.307762	0.121056	0.330152	11	30	0	31	21-007-04286-GER2110420
NC001526.4	7557	7586	30	-	0.4	13.466667	0.148201	0.02201	0.165076	2	15	0	15	21-007-04286-GER2110420
NC001526.4	7614	7651	38	-	0.289474	91.868421	1.011017	0.253116	1.078495	23	98	0	98	21-007-04286-GER2110420
NC001526.4	7667	7700	34	-	0.382353	652.794118	7.184033	0	7.659516	0	696	0.029412	698	21-007-04286-GER2110420
NC001526.4	7738	7761	24	-	0.5	3.333333	0.036684	0.033015	0.04402	3	4	0	4	21-007-04286-GER2110420
NC001526.4	7778	7801	24	-	0.541667	5.958333	0.065572	0.055025	0.06603	5	6	0	6	21-007-04286-GER2110420
NC001526.4	7838	7862	25	-	0.48	10.68	0.117534	0.033015	0.121056	3	11	0	11	21-007-04286-GER2110420
NC001357.1	161	190	30	-	0.433333	85.366667	0.939465	0.011005	1.00146	1	91	0	92	21-007-04286-GER2110420
NC001357.1	469	498	30	-	0.366667	2.8	0.030814	0.011005	0.033015	1	3	0	3	21-007-04286-GER2110420
NC001357.1	502	525	24	-	0.5	129.041667	1.42011	0	1.540707	0	140	0.041667	141	21-007-04286-GER2110420
NC001357.1	550	573	24	-	0.541667	48.75	0.536496	0.154071	0.561258	14	51	0	51	21-007-04286-GER2110420
NC001357.1	585	611	27	-	0.407407	304.37037	3.349612	0.055025	3.499607	5	318	0	321	21-007-04286-GER2110420
NC001357.1	644	673	30	-	0.4	18.866667	0.207629	0.02201	0.220101	2	20	0	20	21-007-04286-GER2110420
NC001357.1	725	748	24	-	0.5	2.833333	0.031181	0	0.033015	0	3	0.041667	3	21-007-04286-GER2110420
NC001357.1	814	839	26	-	0.5	237.807692	2.617086	0.495227	2.751263	45	250	0	251	21-007-04286-GER2110420
NC001357.1	885	904	20	-	0.65	11.4	0.125458	0	0.132061	0	12	0.05	12	21-007-04286-GER2110420
NC001357.1	1075	1100	26	-	0.461538	775.269231	8.531878	0.02201	8.969118	2	815	0	826	21-007-04286-GER2110420
NC001357.1	1134	1159	26	-	0.461538	21.961538	0.241688	0.02201	0.253116	2	23	0	23	21-007-04286-GER2110420
NC001357.1	6142	6163	22	-	0.590909	0.954545	0.010505	0	0.011005	0	1	0.045455	1	21-007-04286-GER2110420
NC001357.1	6586	6623	38	-	0.342105	73.657895	0.810609	0.055025	0.858394	5	78	0	78	21-007-04286-GER2110420
NC001357.1	6654	6675	22	-	0.590909	2.863636	0.031514	0	0.033015	0	3	0.045455	3	21-007-04286-GER2110420
NC001357.1	7440	7464	25	-	0.48	1.84	0.020249	0	0.02201	0	2	0.04	2	21-007-04286-GER2110420
NC001357.1	7499	7525	27	-	0.481481	5.666667	0.062362	0.011005	0.06603	1	6	0	6	21-007-04286-GER2110420
J04353.1	6530	6563	34	-	0.382353	12.558824	0.08625	0.020603	0.08928	3	13	0	17	20-181-01841-GER2107072
J04353.1	6929	6952	24	-	0.5	7.791667	0.053511	0.034338	0.054941	5	8	0	8	20-181-01841-GER2107072
M12732.1	6570	6602	33	-	0.393939	18.393939	0.126324	0.006868	0.130486	1	19	0	19	20-181-01841-GER2107072
M12732.1	6965	6991	27	-	0.444444	17.222222	0.118277	0.020603	0.137354	3	20	0	20	20-181-01841-GER2107072
X74477.1	6567	6603	37	-	0.324324	0	0	0	0	0	0	1	0	20-181-01841-GER2107072
X74477.1	6969	6996	28	-	0.392857	4.214286	0.028942	0	0.034338	0	5	0.035714	5	20-181-01841-GER2107072
NC001526.4	252	286	35	-	0.371429	21	0.144221	0	0.157957	0	23	0.028571	25	20-181-01841-GER2107072
NC001526.4	2525	2544	20	-	0.6	81.25	0.557999	0.034338	0.59062	5	86	0	86	20-181-01841-GER2107072
NC001526.4	2707	2733	27	-	0.481481	16.037037	0.110137	0.027471	0.116751	4	17	0	17	20-181-01841-GER2107072
NC001526.4	3006	3027	22	-	0.5	0.954545	0.006556	0	0.006868	0	1	0.045455	1	20-181-01841-GER2107072
NC001526.4	3054	3079	26	-	0.5	54.807692	0.376402	0.240369	0.38459	35	56	0	56	20-181-01841-GER2107072
NC001526.4	5742	5783	42	-	0.333333	3	0.020603	0	0.027471	0	4	0.238095	4	20-181-01841-GER2107072
NC001526.4	5850	5906	57	-	0.350877	143.491228	0.985452	0.013735	1.352933	2	197	0	197	20-181-01841-GER2107072
NC001526.4	7178	7203	26	-	0.5	158.384615	1.087735	0	1.133167	0	165	0.038462	167	20-181-01841-GER2107072
NC001526.4	7247	7275	29	-	0.482759	62.068966	0.42627	0.233501	0.439531	34	64	0	64	20-181-01841-GER2107072
NC001526.4	7557	7586	30	-	0.4	3.733333	0.025639	0	0.027471	0	4	0.033333	4	20-181-01841-GER2107072
NC001526.4	7614	7651	38	-	0.289474	65.342105	0.448749	0.075544	0.47387	11	69	0	69	20-181-01841-GER2107072
NC001526.4	7667	7700	34	-	0.382353	497.764706	3.418488	0	3.591796	0	523	0.029412	525	20-181-01841-GER2107072
NC001526.4	7738	7761	24	-	0.5	0.208333	0.001431	0	0.006868	0	1	0.791667	1	20-181-01841-GER2107072
NC001526.4	7778	7801	24	-	0.541667	0	0	0	0	0	0	1	0	20-181-01841-GER2107072
NC001526.4	7838	7862	25	-	0.48	17.4	0.119498	0.061809	0.123618	9	18	0	18	20-181-01841-GER2107072
NC001357.1	161	190	30	-	0.433333	154.6	1.061743	0.006868	1.119432	1	163	0	164	20-181-01841-GER2107072
NC001357.1	469	498	30	-	0.366667	2.966667	0.020374	0.013735	0.020603	2	3	0	3	20-181-01841-GER2107072
NC001357.1	502	525	24	-	0.5	731.75	5.025424	0	5.329319	0	776	0.041667	794	20-181-01841-GER2107072
NC001357.1	550	573	24	-	0.541667	129.291667	0.887934	0.192295	0.920269	28	134	0	134	20-181-01841-GER2107072
NC001357.1	585	611	27	-	0.407407	639.259259	4.390228	0.020603	4.580742	3	667	0	678	20-181-01841-GER2107072
NC001357.1	644	673	30	-	0.4	62.466667	0.429001	0.123618	0.446399	18	65	0	65	20-181-01841-GER2107072
NC001357.1	725	748	24	-	0.5	8.333333	0.057231	0	0.061809	0	9	0.041667	9	20-181-01841-GER2107072
NC001357.1	814	839	26	-	0.5	1177.038462	8.083523	1.531492	8.392304	223	1222	0	1222	20-181-01841-GER2107072
NC001357.1	885	904	20	-	0.65	26.6	0.18268	0	0.192295	0	28	0.05	28	20-181-01841-GER2107072
NC001357.1	1075	1100	26	-	0.461538	1376.115385	9.450719	0.034338	9.903194	5	1442	0	1471	20-181-01841-GER2107072
NC001357.1	1134	1159	26	-	0.461538	11.615385	0.079771	0.027471	0.082412	4	12	0	13	20-181-01841-GER2107072
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	20-181-01841-GER2107072
NC001357.1	6586	6623	38	-	0.342105	55.868421	0.383686	0.041206	0.412061	6	60	0	60	20-181-01841-GER2107072
NC001357.1	6654	6675	22	-	0.590909	6.681818	0.045889	0	0.048074	0	7	0.045455	7	20-181-01841-GER2107072
NC001357.1	7440	7464	25	-	0.48	2.76	0.018955	0	0.020603	0	3	0.04	3	20-181-01841-GER2107072
NC001357.1	7499	7525	27	-	0.481481	10.259259	0.070457	0.027471	0.075544	4	11	0	11	20-181-01841-GER2107072
J04353.1	6530	6563	34	-	0.382353	31.058824	0.3574	0	0.36823	0	32	0.029412	32	20-147-03045-GER2110453
J04353.1	6929	6952	24	-	0.5	7.583333	0.087263	0.046029	0.092058	4	8	0	9	20-147-03045-GER2110453
M12732.1	6570	6602	33	-	0.393939	17.393939	0.200155	0	0.207129	0	18	0.030303	18	20-147-03045-GER2110453
M12732.1	6965	6991	27	-	0.444444	11.555556	0.132972	0	0.149594	0	13	0.037037	13	20-147-03045-GER2110453
X74477.1	6567	6603	37	-	0.324324	0.108108	0.001244	0	0.011507	0	1	0.891892	1	20-147-03045-GER2110453
X74477.1	6969	6996	28	-	0.392857	4.75	0.054659	0.023014	0.057536	2	5	0	5	20-147-03045-GER2110453
NC001526.4	252	286	35	-	0.371429	63.828571	0.734488	0.023014	0.770982	2	67	0	68	20-147-03045-GER2110453
NC001526.4	2525	2544	20	-	0.6	41.65	0.479275	0.011507	0.506317	1	44	0	45	20-147-03045-GER2110453
NC001526.4	2707	2733	27	-	0.481481	20.148148	0.231849	0.149594	0.241651	13	21	0	21	20-147-03045-GER2110453
NC001526.4	3006	3027	22	-	0.5	24.090909	0.277219	0.046029	0.299187	4	26	0	26	20-147-03045-GER2110453
NC001526.4	3054	3079	26	-	0.5	47.923077	0.55146	0.345216	0.563852	30	49	0	50	20-147-03045-GER2110453
NC001526.4	5742	5783	42	-	0.333333	42	0.483302	0.046029	0.57536	4	50	0	55	20-147-03045-GER2110453
NC001526.4	5850	5906	57	-	0.350877	193.192982	2.223109	0.471795	3.014885	41	262	0	270	20-147-03045-GER2110453
NC001526.4	7178	7203	26	-	0.5	143.115385	1.646856	0.36823	1.737586	32	151	0	162	20-147-03045-GER2110453
NC001526.4	7247	7275	29	-	0.482759	66.586207	0.76622	0.65591	0.828518	57	72	0	77	20-147-03045-GER2110453
NC001526.4	7557	7586	30	-	0.4	28.033333	0.322585	0.034522	0.356723	3	31	0	35	20-147-03045-GER2110453
NC001526.4	7614	7651	38	-	0.289474	90.921053	1.046246	0.379737	1.127705	33	98	0	101	20-147-03045-GER2110453
NC001526.4	7667	7700	34	-	0.382353	532.794118	6.130965	0.161101	6.501564	14	565	0	574	20-147-03045-GER2110453
NC001526.4	7738	7761	24	-	0.5	87.833333	1.010715	0.701939	1.116198	61	97	0	106	20-147-03045-GER2110453
NC001526.4	7778	7801	24	-	0.541667	72.083333	0.829477	0.73646	0.886054	64	77	0	83	20-147-03045-GER2110453
NC001526.4	7838	7862	25	-	0.48	45.76	0.526569	0.494809	0.552345	43	48	0	51	20-147-03045-GER2110453
NC001357.1	161	190	30	-	0.433333	56.666667	0.652074	0.011507	0.690432	1	60	0	62	20-147-03045-GER2110453
NC001357.1	469	498	30	-	0.366667	2	0.023014	0.023014	0.023014	2	2	0	2	20-147-03045-GER2110453
NC001357.1	502	525	24	-	0.5	158.083333	1.819095	0	2.002252	0	174	0.041667	178	20-147-03045-GER2110453
NC001357.1	550	573	24	-	0.541667	35.541667	0.408985	0.103565	0.425766	9	37	0	37	20-147-03045-GER2110453
NC001357.1	585	611	27	-	0.407407	277.555556	3.193885	0	3.337086	0	290	0.037037	298	20-147-03045-GER2110453
NC001357.1	644	673	30	-	0.4	31.1	0.357874	0.115072	0.36823	10	32	0	32	20-147-03045-GER2110453
NC001357.1	725	748	24	-	0.5	4.708333	0.05418	0	0.057536	0	5	0.041667	6	20-147-03045-GER2110453
NC001357.1	814	839	26	-	0.5	262.846154	3.024622	0.563852	3.152971	49	274	0	275	20-147-03045-GER2110453
NC001357.1	885	904	20	-	0.65	20.85	0.239925	0	0.253158	0	22	0.05	22	20-147-03045-GER2110453
NC001357.1	1075	1100	26	-	0.461538	531.038462	6.110762	0.034522	6.4210140000000004	3	558	0	570	20-147-03045-GER2110453
NC001357.1	1134	1159	26	-	0.461538	1.961538	0.022572	0.011507	0.023014	1	2	0	2	20-147-03045-GER2110453
NC001357.1	6142	6163	22	-	0.590909	0	0	0	0	0	0	1	0	20-147-03045-GER2110453
NC001357.1	6586	6623	38	-	0.342105	62.263158	0.71647400000000006	0.046029	0.770982	4	67	0	69	20-147-03045-GER2110453
NC001357.1	6654	6675	22	-	0.590909	13.363636	0.153778	0	0.161101	0	14	0.045455	14	20-147-03045-GER2110453
NC001357.1	7440	7464	25	-	0.48	2.88	0.033141	0	0.034522	0	3	0.04	3	20-147-03045-GER2110453
NC001357.1	7499	7525	27	-	0.481481	4.444444	0.051143	0	0.057536	0	5	0.037037	5	20-147-03045-GER2110453
J04353.1	6530	6563	34	-	0.382353	19.264706	0.311307	0	0.323189	0	20	0.029412	20	21-046-02187-GER2110193
